state,district,time,metric_type,value,source
Tamil Nadu,Thiruvarur,2025-04,aadhaar_biometric_update,8081,UIDAI
Tamil Nadu,Thiruvarur,2025-05,aadhaar_biometric_update,10817,UIDAI
Tamil Nadu,Thiruvarur,2025-06,aadhaar_biometric_update,12487,UIDAI
Tamil Nadu,Thiruvarur,2025-07,aadhaar_biometric_update,8136,UIDAI
Tamil Nadu,Thiruvarur,2025-08,aadhaar_biometric_update,6412,UIDAI
Tamil Nadu,Thiruvarur,2025-09,aadhaar_biometric_update,9491,UIDAI
Tamil Nadu,Thiruvarur,2025-10,aadhaar_biometric_update,13193,UIDAI
Tamil Nadu,Thiruvarur,2025-11,aadhaar_biometric_update,8913,UIDAI
Tamil Nadu,Thiruvarur,2025-12,aadhaar_biometric_update,17548,UIDAI
Tamil Nadu,Thiruvarur,2026-01,aadhaar_biometric_update,1202,UIDAI
Tamil Nadu,Thoothukkudi,2025-03,aadhaar_biometric_update,34864,UIDAI
Tamil Nadu,Thoothukkudi,2025-04,aadhaar_biometric_update,18936,UIDAI
Tamil Nadu,Thoothukkudi,2025-05,aadhaar_biometric_update,21882,UIDAI
Tamil Nadu,Thoothukkudi,2025-06,aadhaar_biometric_update,22267,UIDAI
Tamil Nadu,Thoothukkudi,2025-07,aadhaar_biometric_update,14201,UIDAI
Tamil Nadu,Thoothukkudi,2025-08,aadhaar_biometric_update,9555,UIDAI
Tamil Nadu,Thoothukkudi,2025-09,aadhaar_biometric_update,13952,UIDAI
Tamil Nadu,Thoothukkudi,2025-10,aadhaar_biometric_update,21107,UIDAI
Tamil Nadu,Thoothukkudi,2025-11,aadhaar_biometric_update,17845,UIDAI
Tamil Nadu,Thoothukkudi,2025-12,aadhaar_biometric_update,25830,UIDAI
Tamil Nadu,Thoothukkudi,2026-01,aadhaar_biometric_update,1586,UIDAI
Tamil Nadu,Thoothukudi,2025-05,aadhaar_biometric_update,2,UIDAI
Tamil Nadu,Thoothukudi,2025-06,aadhaar_biometric_update,3,UIDAI
Tamil Nadu,Thoothukudi,2025-07,aadhaar_biometric_update,2,UIDAI
Tamil Nadu,Thoothukudi,2025-08,aadhaar_biometric_update,4,UIDAI
Tamil Nadu,Thoothukudi,2025-09,aadhaar_biometric_update,5,UIDAI
Tamil Nadu,Thoothukudi,2025-11,aadhaar_biometric_update,5,UIDAI
Tamil Nadu,Thoothukudi,2025-12,aadhaar_biometric_update,6,UIDAI
Tamil Nadu,Thoothukudi,2026-01,aadhaar_biometric_update,1,UIDAI
Tamil Nadu,Tiruchirappalli,2025-03,aadhaar_biometric_update,31290,UIDAI
Tamil Nadu,Tiruchirappalli,2025-04,aadhaar_biometric_update,25198,UIDAI
Tamil Nadu,Tiruchirappalli,2025-05,aadhaar_biometric_update,33564,UIDAI
Tamil Nadu,Tiruchirappalli,2025-06,aadhaar_biometric_update,30406,UIDAI
Tamil Nadu,Tiruchirappalli,2025-07,aadhaar_biometric_update,24995,UIDAI
Tamil Nadu,Tiruchirappalli,2025-08,aadhaar_biometric_update,18007,UIDAI
Tamil Nadu,Tiruchirappalli,2025-09,aadhaar_biometric_update,23998,UIDAI
Tamil Nadu,Tiruchirappalli,2025-10,aadhaar_biometric_update,31828,UIDAI
Tamil Nadu,Tiruchirappalli,2025-11,aadhaar_biometric_update,19924,UIDAI
Tamil Nadu,Tiruchirappalli,2025-12,aadhaar_biometric_update,26821,UIDAI
Tamil Nadu,Tiruchirappalli,2026-01,aadhaar_biometric_update,1760,UIDAI
Tamil Nadu,Tirunelveli,2025-03,aadhaar_biometric_update,42448,UIDAI
Tamil Nadu,Tirunelveli,2025-04,aadhaar_biometric_update,25758,UIDAI
Tamil Nadu,Tirunelveli,2025-05,aadhaar_biometric_update,30077,UIDAI
Tamil Nadu,Tirunelveli,2025-06,aadhaar_biometric_update,36540,UIDAI
Tamil Nadu,Tirunelveli,2025-07,aadhaar_biometric_update,22544,UIDAI
Tamil Nadu,Tirunelveli,2025-08,aadhaar_biometric_update,21132,UIDAI
Tamil Nadu,Tirunelveli,2025-09,aadhaar_biometric_update,33056,UIDAI
Tamil Nadu,Tirunelveli,2025-10,aadhaar_biometric_update,42932,UIDAI
Tamil Nadu,Tirunelveli,2025-11,aadhaar_biometric_update,26655,UIDAI
Tamil Nadu,Tirunelveli,2025-12,aadhaar_biometric_update,36238,UIDAI
Tamil Nadu,Tirunelveli,2026-01,aadhaar_biometric_update,2203,UIDAI
Tamil Nadu,Tirupathur,2025-05,aadhaar_biometric_update,7,UIDAI
Tamil Nadu,Tirupathur,2025-06,aadhaar_biometric_update,29,UIDAI
Tamil Nadu,Tirupathur,2025-07,aadhaar_biometric_update,30,UIDAI
Tamil Nadu,Tirupathur,2025-08,aadhaar_biometric_update,34,UIDAI
Tamil Nadu,Tirupathur,2025-09,aadhaar_biometric_update,22,UIDAI
Tamil Nadu,Tirupathur,2025-10,aadhaar_biometric_update,44,UIDAI
Tamil Nadu,Tirupathur,2025-11,aadhaar_biometric_update,33,UIDAI
Tamil Nadu,Tirupathur,2025-12,aadhaar_biometric_update,50,UIDAI
Tamil Nadu,Tirupathur,2026-01,aadhaar_biometric_update,3,UIDAI
Tamil Nadu,Tirupattur,2025-03,aadhaar_biometric_update,2092,UIDAI
Tamil Nadu,Tirupattur,2025-04,aadhaar_biometric_update,1723,UIDAI
Tamil Nadu,Tirupattur,2025-05,aadhaar_biometric_update,1913,UIDAI
Tamil Nadu,Tirupattur,2025-06,aadhaar_biometric_update,2659,UIDAI
Tamil Nadu,Tirupattur,2025-07,aadhaar_biometric_update,1904,UIDAI
Tamil Nadu,Tirupattur,2025-08,aadhaar_biometric_update,1181,UIDAI
Tamil Nadu,Tirupattur,2025-09,aadhaar_biometric_update,1965,UIDAI
Tamil Nadu,Tirupattur,2025-10,aadhaar_biometric_update,2736,UIDAI
Tamil Nadu,Tirupattur,2025-11,aadhaar_biometric_update,2259,UIDAI
Tamil Nadu,Tirupattur,2025-12,aadhaar_biometric_update,2878,UIDAI
Tamil Nadu,Tirupattur,2026-01,aadhaar_biometric_update,365,UIDAI
Tamil Nadu,Tiruppur,2025-03,aadhaar_biometric_update,21896,UIDAI
Tamil Nadu,Tiruppur,2025-04,aadhaar_biometric_update,17885,UIDAI
Tamil Nadu,Tiruppur,2025-05,aadhaar_biometric_update,31273,UIDAI
Tamil Nadu,Tiruppur,2025-06,aadhaar_biometric_update,23565,UIDAI
Tamil Nadu,Tiruppur,2025-07,aadhaar_biometric_update,17830,UIDAI
Tamil Nadu,Tiruppur,2025-08,aadhaar_biometric_update,15421,UIDAI
Tamil Nadu,Tiruppur,2025-09,aadhaar_biometric_update,21073,UIDAI
Tamil Nadu,Tiruppur,2025-10,aadhaar_biometric_update,26518,UIDAI
Tamil Nadu,Tiruppur,2025-11,aadhaar_biometric_update,15743,UIDAI
Tamil Nadu,Tiruppur,2025-12,aadhaar_biometric_update,27920,UIDAI
Tamil Nadu,Tiruppur,2026-01,aadhaar_biometric_update,2059,UIDAI
Tamil Nadu,Tiruvallur,2025-03,aadhaar_biometric_update,39246,UIDAI
Tamil Nadu,Tiruvallur,2025-04,aadhaar_biometric_update,30208,UIDAI
Tamil Nadu,Tiruvallur,2025-05,aadhaar_biometric_update,42866,UIDAI
Tamil Nadu,Tiruvallur,2025-06,aadhaar_biometric_update,30059,UIDAI
Tamil Nadu,Tiruvallur,2025-07,aadhaar_biometric_update,28333,UIDAI
Tamil Nadu,Tiruvallur,2025-08,aadhaar_biometric_update,22610,UIDAI
Tamil Nadu,Tiruvallur,2025-09,aadhaar_biometric_update,33560,UIDAI
Tamil Nadu,Tiruvallur,2025-10,aadhaar_biometric_update,39142,UIDAI
Tamil Nadu,Tiruvallur,2025-11,aadhaar_biometric_update,27218,UIDAI
Tamil Nadu,Tiruvallur,2025-12,aadhaar_biometric_update,42528,UIDAI
Tamil Nadu,Tiruvallur,2026-01,aadhaar_biometric_update,4077,UIDAI
Tamil Nadu,Tiruvannamalai,2025-03,aadhaar_biometric_update,31367,UIDAI
Tamil Nadu,Tiruvannamalai,2025-04,aadhaar_biometric_update,21316,UIDAI
Tamil Nadu,Tiruvannamalai,2025-05,aadhaar_biometric_update,24603,UIDAI
Tamil Nadu,Tiruvannamalai,2025-06,aadhaar_biometric_update,23684,UIDAI
Tamil Nadu,Tiruvannamalai,2025-07,aadhaar_biometric_update,14410,UIDAI
Tamil Nadu,Tiruvannamalai,2025-08,aadhaar_biometric_update,12055,UIDAI
Tamil Nadu,Tiruvannamalai,2025-09,aadhaar_biometric_update,15014,UIDAI
Tamil Nadu,Tiruvannamalai,2025-10,aadhaar_biometric_update,24353,UIDAI
Tamil Nadu,Tiruvannamalai,2025-11,aadhaar_biometric_update,14476,UIDAI
Tamil Nadu,Tiruvannamalai,2025-12,aadhaar_biometric_update,21149,UIDAI
Tamil Nadu,Tiruvannamalai,2026-01,aadhaar_biometric_update,1864,UIDAI
Tamil Nadu,Tiruvarur,2025-07,aadhaar_biometric_update,2,UIDAI
Tamil Nadu,Tiruvarur,2025-08,aadhaar_biometric_update,1,UIDAI
Tamil Nadu,Tiruvarur,2025-11,aadhaar_biometric_update,1,UIDAI
Tamil Nadu,Tiruvarur,2025-12,aadhaar_biometric_update,2,UIDAI
Tamil Nadu,Vellore,2025-03,aadhaar_biometric_update,34971,UIDAI
Tamil Nadu,Vellore,2025-04,aadhaar_biometric_update,24604,UIDAI
Tamil Nadu,Vellore,2025-05,aadhaar_biometric_update,30384,UIDAI
Tamil Nadu,Vellore,2025-06,aadhaar_biometric_update,30844,UIDAI
Tamil Nadu,Vellore,2025-07,aadhaar_biometric_update,20227,UIDAI
Tamil Nadu,Vellore,2025-08,aadhaar_biometric_update,17473,UIDAI
Tamil Nadu,Vellore,2025-09,aadhaar_biometric_update,23870,UIDAI
Tamil Nadu,Vellore,2025-10,aadhaar_biometric_update,34421,UIDAI
Tamil Nadu,Vellore,2025-11,aadhaar_biometric_update,24880,UIDAI
Tamil Nadu,Vellore,2025-12,aadhaar_biometric_update,34629,UIDAI
Tamil Nadu,Vellore,2026-01,aadhaar_biometric_update,2512,UIDAI
Tamil Nadu,Villupuram,2025-03,aadhaar_biometric_update,25398,UIDAI
Tamil Nadu,Villupuram,2025-04,aadhaar_biometric_update,13971,UIDAI
Tamil Nadu,Villupuram,2025-05,aadhaar_biometric_update,18653,UIDAI
Tamil Nadu,Villupuram,2025-06,aadhaar_biometric_update,21228,UIDAI
Tamil Nadu,Villupuram,2025-07,aadhaar_biometric_update,11448,UIDAI
Tamil Nadu,Villupuram,2025-08,aadhaar_biometric_update,10223,UIDAI
Tamil Nadu,Villupuram,2025-09,aadhaar_biometric_update,13427,UIDAI
Tamil Nadu,Villupuram,2025-10,aadhaar_biometric_update,24565,UIDAI
Tamil Nadu,Villupuram,2025-11,aadhaar_biometric_update,17651,UIDAI
Tamil Nadu,Villupuram,2025-12,aadhaar_biometric_update,19074,UIDAI
Tamil Nadu,Villupuram,2026-01,aadhaar_biometric_update,2168,UIDAI
Tamil Nadu,Viluppuram,2025-03,aadhaar_biometric_update,16899,UIDAI
Tamil Nadu,Viluppuram,2025-04,aadhaar_biometric_update,10816,UIDAI
Tamil Nadu,Viluppuram,2025-05,aadhaar_biometric_update,12606,UIDAI
Tamil Nadu,Viluppuram,2025-06,aadhaar_biometric_update,17310,UIDAI
Tamil Nadu,Viluppuram,2025-07,aadhaar_biometric_update,9686,UIDAI
Tamil Nadu,Viluppuram,2025-08,aadhaar_biometric_update,8143,UIDAI
Tamil Nadu,Viluppuram,2025-09,aadhaar_biometric_update,10801,UIDAI
Tamil Nadu,Viluppuram,2025-10,aadhaar_biometric_update,23559,UIDAI
Tamil Nadu,Viluppuram,2025-11,aadhaar_biometric_update,9793,UIDAI
Tamil Nadu,Viluppuram,2025-12,aadhaar_biometric_update,12376,UIDAI
Tamil Nadu,Viluppuram,2026-01,aadhaar_biometric_update,948,UIDAI
Tamil Nadu,Virudhunagar,2025-03,aadhaar_biometric_update,17510,UIDAI
Tamil Nadu,Virudhunagar,2025-04,aadhaar_biometric_update,13753,UIDAI
Tamil Nadu,Virudhunagar,2025-05,aadhaar_biometric_update,21091,UIDAI
Tamil Nadu,Virudhunagar,2025-06,aadhaar_biometric_update,16281,UIDAI
Tamil Nadu,Virudhunagar,2025-07,aadhaar_biometric_update,13296,UIDAI
Tamil Nadu,Virudhunagar,2025-08,aadhaar_biometric_update,10956,UIDAI
Tamil Nadu,Virudhunagar,2025-09,aadhaar_biometric_update,12902,UIDAI
Tamil Nadu,Virudhunagar,2025-10,aadhaar_biometric_update,25406,UIDAI
Tamil Nadu,Virudhunagar,2025-11,aadhaar_biometric_update,17268,UIDAI
Tamil Nadu,Virudhunagar,2025-12,aadhaar_biometric_update,17294,UIDAI
Tamil Nadu,Virudhunagar,2026-01,aadhaar_biometric_update,1146,UIDAI
