date,state,district,pincode,demo_age_5_17,demo_age_17_
27-10-2025,Karnataka,Bangalore,560019,0,3
27-10-2025,Karnataka,Bangalore,560024,0,1
27-10-2025,Karnataka,Bangalore,560034,0,2
27-10-2025,Karnataka,Bangalore,560040,0,3
27-10-2025,Karnataka,Bangalore,560047,0,6
27-10-2025,Karnataka,Bangalore,560066,0,3
27-10-2025,Karnataka,Bangalore,560068,1,7
27-10-2025,Karnataka,Bangalore,560075,1,1
27-10-2025,Karnataka,Bangalore,560096,1,0
27-10-2025,Karnataka,Bangalore,560099,0,1
27-10-2025,Karnataka,Bangalore,562106,0,2
27-10-2025,Karnataka,Bangalore,562123,0,2
27-10-2025,Karnataka,Bangalore,562149,0,2
27-10-2025,Karnataka,Bangalore,562157,0,2
27-10-2025,Karnataka,Bangalore Rural,561205,2,3
27-10-2025,Karnataka,Bangalore Rural,562111,1,13
27-10-2025,Karnataka,Bangalore Rural,562123,3,36
27-10-2025,Karnataka,Bangalore Rural,562135,0,7
27-10-2025,Karnataka,Bangalore Rural,562157,0,1
27-10-2025,Karnataka,Belagavi,590005,0,3
27-10-2025,Karnataka,Belagavi,590010,1,14
27-10-2025,Karnataka,Belagavi,591114,1,1
27-10-2025,Karnataka,Belagavi,591117,0,4
27-10-2025,Karnataka,Belagavi,591119,0,4
27-10-2025,Karnataka,Belagavi,591120,0,3
27-10-2025,Karnataka,Belagavi,591123,3,6
27-10-2025,Karnataka,Belagavi,591124,0,2
27-10-2025,Karnataka,Belagavi,591173,0,1
27-10-2025,Karnataka,Belagavi,591212,0,3
27-10-2025,Karnataka,Belagavi,591228,0,1
27-10-2025,Karnataka,Belagavi,591241,1,1
27-10-2025,Karnataka,Belagavi,591265,0,2
27-10-2025,Karnataka,Belagavi,591301,0,2
27-10-2025,Karnataka,Belagavi,591305,0,1
27-10-2025,Karnataka,Belgaum,590001,0,9
27-10-2025,Karnataka,Belgaum,590003,0,3
27-10-2025,Karnataka,Belgaum,590014,0,5
27-10-2025,Karnataka,Belgaum,591102,4,11
27-10-2025,Karnataka,Belgaum,591103,0,4
27-10-2025,Karnataka,Belgaum,591106,0,7
27-10-2025,Karnataka,Belgaum,591110,0,5
27-10-2025,Karnataka,Belgaum,591116,0,1
27-10-2025,Karnataka,Belgaum,591117,0,3
27-10-2025,Karnataka,Belgaum,591121,0,2
27-10-2025,Karnataka,Belgaum,591125,1,3
27-10-2025,Karnataka,Belgaum,591214,0,3
27-10-2025,Karnataka,Belgaum,591219,1,0
27-10-2025,Karnataka,Belgaum,591225,2,2
27-10-2025,Karnataka,Belgaum,591228,1,1
27-10-2025,Karnataka,Belgaum,591232,1,4
27-10-2025,Karnataka,Belgaum,591237,0,2
27-10-2025,Karnataka,Belgaum,591242,0,13
27-10-2025,Karnataka,Belgaum,591244,0,4
27-10-2025,Karnataka,Belgaum,591246,1,0
27-10-2025,Karnataka,Belgaum,591248,1,2
27-10-2025,Karnataka,Belgaum,591263,2,1
27-10-2025,Karnataka,Belgaum,591265,0,6
27-10-2025,Karnataka,Belgaum,591304,2,9
27-10-2025,Karnataka,Belgaum,591311,1,3
27-10-2025,Karnataka,Belgaum,591312,2,5
27-10-2025,Karnataka,Belgaum,591340,1,3
27-10-2025,Karnataka,Bellary,583102,2,6
27-10-2025,Karnataka,Bellary,583104,0,1
27-10-2025,Karnataka,Bellary,583111,0,1
27-10-2025,Karnataka,Bellary,583113,0,3
27-10-2025,Karnataka,Bellary,583130,1,1
27-10-2025,Karnataka,Bellary,583215,1,0
27-10-2025,Karnataka,Bengaluru,560001,1,10
27-10-2025,Karnataka,Bengaluru,560002,0,4
27-10-2025,Karnataka,Bengaluru,560005,1,9
27-10-2025,Karnataka,Bengaluru,560020,1,1
27-10-2025,Karnataka,Bengaluru,560025,0,3
27-10-2025,Karnataka,Bengaluru,560035,4,15
27-10-2025,Karnataka,Bengaluru,560042,0,1
27-10-2025,Karnataka,Bengaluru,560043,4,48
27-10-2025,Karnataka,Bengaluru,560046,1,3
27-10-2025,Karnataka,Bengaluru,560050,0,6
27-10-2025,Karnataka,Bengaluru,560057,2,9
27-10-2025,Karnataka,Bengaluru,560066,5,22
27-10-2025,Karnataka,Bengaluru,560069,1,1
27-10-2025,Karnataka,Bengaluru,560076,5,28
27-10-2025,Karnataka,Bengaluru,560077,5,35
27-10-2025,Karnataka,Bengaluru,560078,1,33
27-10-2025,Karnataka,Bengaluru,560080,0,1
27-10-2025,Karnataka,Bengaluru,560082,4,13
27-10-2025,Karnataka,Bengaluru,560097,3,30
27-10-2025,Karnataka,Bengaluru,560100,5,27
27-10-2025,Karnataka,Bengaluru,560105,5,15
27-10-2025,Karnataka,Bengaluru,560110,0,3
27-10-2025,Karnataka,Bengaluru,560111,1,3
27-10-2025,Karnataka,Bengaluru,562106,2,14
27-10-2025,Karnataka,Bengaluru South,560060,0,1
27-10-2025,Karnataka,Bengaluru South,562119,0,2
27-10-2025,Karnataka,Bengaluru South,562128,0,3
27-10-2025,Karnataka,Bidar,585327,5,21
27-10-2025,Karnataka,Bidar,585328,1,19
27-10-2025,Karnataka,Bidar,585403,1,18
27-10-2025,Karnataka,Bidar,585412,0,11
27-10-2025,Karnataka,Bidar,585414,1,1
27-10-2025,Karnataka,Bidar,585417,0,2
27-10-2025,Karnataka,Bidar,585443,0,5
27-10-2025,Karnataka,Bijapur,586113,1,5
27-10-2025,Karnataka,Bijapur,586121,0,1
27-10-2025,Karnataka,Bijapur,586202,0,4
27-10-2025,Karnataka,Bijapur,586206,0,2
27-10-2025,Karnataka,Bijapur,586245,0,5
27-10-2025,Karnataka,Chamarajanagar *,571313,1,0
27-10-2025,Karnataka,Chamrajanagar,571117,0,5
27-10-2025,Karnataka,Chamrajanagar,571128,0,1
27-10-2025,Karnataka,Chamrajanagar,571442,1,4
27-10-2025,Karnataka,Chamrajnagar,571111,0,1
27-10-2025,Karnataka,Chamrajnagar,571440,0,2
27-10-2025,Karnataka,Chamrajnagar,571443,0,1
27-10-2025,Karnataka,Chamrajnagar,571490,0,1
27-10-2025,Karnataka,Chickmagalur,577111,0,1
27-10-2025,Karnataka,Chickmagalur,577144,2,2
27-10-2025,Karnataka,Chickmagalur,577160,0,1
27-10-2025,Karnataka,Chickmagalur,577181,0,1
27-10-2025,Karnataka,Chickmagalur,577547,0,1
27-10-2025,Karnataka,Chikkaballapur,561208,1,15
27-10-2025,Karnataka,Chikkaballapur,561211,1,7
27-10-2025,Karnataka,Chikkaballapur,563128,0,8
27-10-2025,Karnataka,Chikkamagaluru,577116,0,2
27-10-2025,Karnataka,Chikkamagaluru,577131,1,0
27-10-2025,Karnataka,Chikkamagaluru,577132,0,3
27-10-2025,Karnataka,Chikkamagaluru,577137,1,0
27-10-2025,Karnataka,Chikkamagaluru,577139,0,3
27-10-2025,Karnataka,Chikkamagaluru,577228,1,7
27-10-2025,Karnataka,Chikkamagaluru,577549,1,1
27-10-2025,Karnataka,Chikmagalur,577228,1,2
27-10-2025,Karnataka,Chitradurga,577511,0,9
27-10-2025,Karnataka,Chitradurga,577535,1,8
27-10-2025,Karnataka,Chitradurga,577540,2,9
27-10-2025,Karnataka,Chitradurga,577557,0,2
27-10-2025,Karnataka,Chitradurga,577558,2,3
27-10-2025,Karnataka,Chitradurga,577597,0,4
27-10-2025,Karnataka,Chitradurga,577598,5,11
27-10-2025,Karnataka,Chitradurga,577599,0,3
27-10-2025,Karnataka,Dakshina Kannada,574162,0,1
27-10-2025,Karnataka,Dakshina Kannada,574201,0,2
27-10-2025,Karnataka,Dakshina Kannada,574212,0,3
27-10-2025,Karnataka,Dakshina Kannada,574222,2,7
27-10-2025,Karnataka,Dakshina Kannada,574224,2,3
27-10-2025,Karnataka,Dakshina Kannada,574228,1,3
27-10-2025,Karnataka,Dakshina Kannada,574229,2,4
27-10-2025,Karnataka,Dakshina Kannada,574234,2,0
27-10-2025,Karnataka,Dakshina Kannada,574243,1,13
27-10-2025,Karnataka,Dakshina Kannada,574248,0,1
27-10-2025,Karnataka,Dakshina Kannada,574267,0,1
27-10-2025,Karnataka,Dakshina Kannada,574279,1,5
27-10-2025,Karnataka,Dakshina Kannada,575008,1,3
27-10-2025,Karnataka,Dakshina Kannada,575011,0,3
27-10-2025,Karnataka,Dakshina Kannada,575013,1,0
27-10-2025,Karnataka,Dakshina Kannada,575022,1,7
27-10-2025,Karnataka,Dakshina Kannada,575030,0,9
27-10-2025,Karnataka,Davanagere,577004,0,1
27-10-2025,Karnataka,Davanagere,577005,0,1
27-10-2025,Karnataka,Davanagere,577006,0,4
27-10-2025,Karnataka,Davanagere,577512,0,1
27-10-2025,Karnataka,Davanagere,577516,0,1
27-10-2025,Karnataka,Davangere,577004,5,17
27-10-2025,Karnataka,Davangere,577213,1,8
27-10-2025,Karnataka,Davangere,577219,1,5
27-10-2025,Karnataka,Davangere,577516,0,5
27-10-2025,Karnataka,Davangere,577530,2,3
27-10-2025,Karnataka,Davangere,577556,0,2
27-10-2025,Karnataka,Dharwad,580009,0,3
27-10-2025,Karnataka,Dharwad,580021,0,2
27-10-2025,Karnataka,Dharwad,580030,1,7
27-10-2025,Karnataka,Dharwad,581105,2,3
27-10-2025,Karnataka,Dharwad,581107,1,9
27-10-2025,Karnataka,Dharwad,581113,1,4
27-10-2025,Karnataka,Dharwad,581201,0,3
27-10-2025,Karnataka,Dharwad,581207,1,4
27-10-2025,Karnataka,Dharwad,581212,0,4
27-10-2025,Karnataka,Gadag,582112,2,7
27-10-2025,Karnataka,Gadag,582119,0,5
27-10-2025,Karnataka,Gadag,582120,2,5
27-10-2025,Karnataka,Gulbarga,585303,1,2
27-10-2025,Karnataka,Gulbarga,585308,0,3
27-10-2025,Karnataka,Gulbarga,585312,0,5
27-10-2025,Karnataka,Gulbarga,585317,0,5
27-10-2025,Karnataka,Hasan,573113,0,1
27-10-2025,Karnataka,Hasan,573124,0,1
27-10-2025,Karnataka,Hasan,573131,0,3
27-10-2025,Karnataka,Hasan,573144,0,1
27-10-2025,Karnataka,Hasan,573211,1,1
27-10-2025,Karnataka,Hasan,573215,0,2
27-10-2025,Karnataka,Hasan,573220,0,3
27-10-2025,Karnataka,Hassan,573102,2,12
27-10-2025,Karnataka,Hassan,573115,2,2
27-10-2025,Karnataka,Hassan,573213,0,5
27-10-2025,Karnataka,Hassan,573214,0,1
27-10-2025,Karnataka,Hassan,573217,0,9
27-10-2025,Karnataka,Hassan,573220,0,3
27-10-2025,Karnataka,Haveri,581119,0,1
27-10-2025,Karnataka,Haveri,581193,2,3
27-10-2025,Karnataka,Haveri,581202,1,8
27-10-2025,Karnataka,Haveri,581203,1,3
27-10-2025,Karnataka,Haveri *,581110,1,3
27-10-2025,Karnataka,Kalaburagi,585104,6,19
27-10-2025,Karnataka,Kalaburagi,585213,0,2
27-10-2025,Karnataka,Kalaburagi,585225,1,3
27-10-2025,Karnataka,Kalaburagi,585265,3,0
27-10-2025,Karnataka,Kalaburagi,585292,1,0
27-10-2025,Karnataka,Kalaburagi,585307,0,1
27-10-2025,Karnataka,Kalaburagi,585325,3,3
27-10-2025,Karnataka,Kodagu,571212,0,2
27-10-2025,Karnataka,Kodagu,571234,1,8
27-10-2025,Karnataka,Kodagu,571249,0,2
27-10-2025,Karnataka,Kodagu,571252,0,1
27-10-2025,Karnataka,Kolar,563121,0,6
27-10-2025,Karnataka,Kolar,563127,0,5
27-10-2025,Karnataka,Kolar,563131,3,18
27-10-2025,Karnataka,Kolar,563134,1,3
27-10-2025,Karnataka,Kolar,563136,0,2
27-10-2025,Karnataka,Koppal,583226,2,8
27-10-2025,Karnataka,Koppal,583227,3,21
27-10-2025,Karnataka,Koppal,583230,2,3
27-10-2025,Karnataka,Koppal,583232,1,20
27-10-2025,Karnataka,Koppal,583233,0,2
27-10-2025,Karnataka,Koppal,583237,2,11
27-10-2025,Karnataka,Koppal,583268,0,4
27-10-2025,Karnataka,Koppal,583280,3,6
27-10-2025,Karnataka,Koppal,583282,4,9
27-10-2025,Karnataka,Mandya,571402,1,3
27-10-2025,Karnataka,Mandya,571405,0,4
27-10-2025,Karnataka,Mandya,571416,1,1
27-10-2025,Karnataka,Mandya,571432,0,11
27-10-2025,Karnataka,Mandya,571434,1,7
27-10-2025,Karnataka,Mandya,571605,0,6
27-10-2025,Karnataka,Mandya,571606,0,2
27-10-2025,Karnataka,Mandya,571812,0,3
27-10-2025,Karnataka,Mysore,570017,0,3
27-10-2025,Karnataka,Mysore,571108,0,3
27-10-2025,Karnataka,Mysore,571110,0,1
27-10-2025,Karnataka,Mysore,571302,1,4
27-10-2025,Karnataka,Mysuru,570009,0,2
27-10-2025,Karnataka,Mysuru,570011,2,5
27-10-2025,Karnataka,Mysuru,570016,2,5
27-10-2025,Karnataka,Mysuru,570019,3,23
27-10-2025,Karnataka,Mysuru,570024,0,1
27-10-2025,Karnataka,Mysuru,570032,1,3
27-10-2025,Karnataka,Mysuru,571101,0,7
27-10-2025,Karnataka,Mysuru,571103,1,2
27-10-2025,Karnataka,Mysuru,571302,1,1
27-10-2025,Karnataka,Mysuru,571617,0,4
27-10-2025,Karnataka,Raichur,584111,1,13
27-10-2025,Karnataka,Raichur,584115,1,8
27-10-2025,Karnataka,Raichur,584118,0,1
27-10-2025,Karnataka,Raichur,584128,3,32
27-10-2025,Karnataka,Raichur,584170,1,8
27-10-2025,Karnataka,Ramanagar,562109,0,5
27-10-2025,Karnataka,Ramanagar,562128,0,5
27-10-2025,Karnataka,Ramanagar,562131,0,4
27-10-2025,Karnataka,Shimoga,577202,0,5
27-10-2025,Karnataka,Shimoga,577216,0,4
27-10-2025,Karnataka,Shimoga,577233,0,1
27-10-2025,Karnataka,Shimoga,577412,2,3
27-10-2025,Karnataka,Shimoga,577421,0,1
27-10-2025,Karnataka,Shimoga,577425,0,1
27-10-2025,Karnataka,Shimoga,577436,0,1
27-10-2025,Karnataka,Shivamogga,577201,4,10
27-10-2025,Karnataka,Shivamogga,577203,2,7
27-10-2025,Karnataka,Shivamogga,577216,0,1
27-10-2025,Karnataka,Shivamogga,577222,0,4
27-10-2025,Karnataka,Shivamogga,577245,0,1
27-10-2025,Karnataka,Shivamogga,577301,0,8
27-10-2025,Karnataka,Shivamogga,577302,0,2
27-10-2025,Karnataka,Shivamogga,577415,2,0
27-10-2025,Karnataka,Shivamogga,577417,0,2
27-10-2025,Karnataka,Shivamogga,577433,0,2
27-10-2025,Karnataka,Tumakuru,561202,2,6
27-10-2025,Karnataka,Tumakuru,572102,2,8
27-10-2025,Karnataka,Tumakuru,572105,0,4
27-10-2025,Karnataka,Tumakuru,572127,1,2
27-10-2025,Karnataka,Tumakuru,572130,3,6
27-10-2025,Karnataka,Tumakuru,572138,0,1
27-10-2025,Karnataka,Tumakuru,572211,0,1
27-10-2025,Karnataka,Tumakuru,572221,1,1
27-10-2025,Karnataka,Tumakuru,572227,0,1
27-10-2025,Karnataka,Tumakuru,572228,0,3
27-10-2025,Karnataka,Tumkur,572102,0,5
27-10-2025,Karnataka,Tumkur,572106,0,5
27-10-2025,Karnataka,Tumkur,572116,0,5
27-10-2025,Karnataka,Tumkur,572128,0,1
27-10-2025,Karnataka,Tumkur,572129,0,7
27-10-2025,Karnataka,Tumkur,572135,0,2
27-10-2025,Karnataka,Tumkur,572140,0,2
27-10-2025,Karnataka,Tumkur,572175,0,1
27-10-2025,Karnataka,Tumkur,572201,0,8
27-10-2025,Karnataka,Tumkur,572214,1,4
27-10-2025,Karnataka,Tumkur,572223,0,1
27-10-2025,Karnataka,Tumkur,572227,0,1
27-10-2025,Karnataka,Udupi,574108,0,2
27-10-2025,Karnataka,Udupi,574114,0,3
27-10-2025,Karnataka,Udupi,574119,0,2
27-10-2025,Karnataka,Udupi,576103,0,3
27-10-2025,Karnataka,Udupi,576107,0,4
27-10-2025,Karnataka,Udupi,576112,0,5
27-10-2025,Karnataka,Udupi,576214,0,4
27-10-2025,Karnataka,Udupi,576215,0,1
27-10-2025,Karnataka,Udupi,576222,2,6
27-10-2025,Karnataka,Udupi,576224,0,2
27-10-2025,Karnataka,Udupi,576225,0,4
27-10-2025,Karnataka,Udupi,576226,0,3
27-10-2025,Karnataka,Udupi,576231,1,4
27-10-2025,Karnataka,Udupi,576257,1,1
27-10-2025,Karnataka,Uttara Kannada,581316,0,1
27-10-2025,Karnataka,Uttara Kannada,581320,0,16
27-10-2025,Karnataka,Uttara Kannada,581321,0,2
27-10-2025,Karnataka,Uttara Kannada,581326,0,2
27-10-2025,Karnataka,Uttara Kannada,581330,0,1
27-10-2025,Karnataka,Uttara Kannada,581335,0,1
27-10-2025,Karnataka,Uttara Kannada,581344,0,3
27-10-2025,Karnataka,Uttara Kannada,581355,0,6
27-10-2025,Karnataka,Uttara Kannada,581356,0,1
27-10-2025,Karnataka,Uttara Kannada,581359,1,3
27-10-2025,Karnataka,Uttara Kannada,581400,0,2
27-10-2025,Karnataka,Uttara Kannada,581412,0,2
27-10-2025,Karnataka,Uttara Kannada,581450,0,1
27-10-2025,Karnataka,Vijayanagara,583125,2,9
27-10-2025,Karnataka,Vijayanagara,583130,0,1
27-10-2025,Karnataka,Vijayanagara,583131,1,8
27-10-2025,Karnataka,Vijayanagara,583137,3,4
27-10-2025,Karnataka,Vijayanagara,583213,0,4
27-10-2025,Karnataka,Vijayanagara,583214,0,1
27-10-2025,Karnataka,Vijayanagara,583217,1,3
27-10-2025,Karnataka,Vijayanagara,583223,0,1
27-10-2025,Karnataka,Vijayapura,586118,0,2
27-10-2025,Karnataka,Vijayapura,586203,2,8
27-10-2025,Karnataka,Vijayapura,586210,0,2
27-10-2025,Karnataka,Vijayapura,586213,1,6
27-10-2025,Karnataka,Vijayapura,586214,0,5
27-10-2025,Karnataka,Vijayapura,586245,0,1
27-10-2025,Karnataka,Yadgir,585216,10,15
27-10-2025,Karnataka,Yadgir,585219,0,3
27-10-2025,Karnataka,Yadgir,585220,2,1
27-10-2025,Karnataka,Yadgir,585223,3,15
27-10-2025,Karnataka,Yadgir,585304,0,5
27-10-2025,Karnataka,yadgir,585201,0,1
27-10-2025,Karnataka,yadgir,585221,0,1
28-10-2025,Karnataka,Bagalkot,587117,2,8
28-10-2025,Karnataka,Bagalkot,587121,0,7
28-10-2025,Karnataka,Bagalkot,587205,1,6
28-10-2025,Karnataka,Bagalkot,587314,2,5
28-10-2025,Karnataka,Bagalkot *,587103,0,1
28-10-2025,Karnataka,Bagalkot *,587201,0,1
28-10-2025,Karnataka,Bagalkot *,587203,1,0
28-10-2025,Karnataka,Ballari,583103,0,4
28-10-2025,Karnataka,Ballari,583134,1,1
28-10-2025,Karnataka,Ballari,583136,0,1
28-10-2025,Karnataka,Ballari,583201,0,2
28-10-2025,Karnataka,Ballari,583216,0,1
28-10-2025,Karnataka,Ballari,583275,1,0
28-10-2025,Karnataka,Bangalore,560010,0,7
28-10-2025,Karnataka,Bangalore,560013,0,3
28-10-2025,Karnataka,Bangalore,560017,0,1
28-10-2025,Karnataka,Bangalore,560026,0,15
28-10-2025,Karnataka,Bangalore,560037,0,6
28-10-2025,Karnataka,Bangalore,560039,0,4
28-10-2025,Karnataka,Bangalore,560040,0,1
28-10-2025,Karnataka,Bangalore,560045,2,21
28-10-2025,Karnataka,Bangalore,560053,2,5
28-10-2025,Karnataka,Bangalore,560054,0,8
28-10-2025,Karnataka,Bangalore,560056,0,3
28-10-2025,Karnataka,Bangalore,560062,1,8
28-10-2025,Karnataka,Bangalore,560064,1,10
28-10-2025,Karnataka,Bangalore,560070,0,9
28-10-2025,Karnataka,Bangalore,560082,0,5
28-10-2025,Karnataka,Bangalore,560086,0,2
28-10-2025,Karnataka,Bangalore,560090,0,2
28-10-2025,Karnataka,Bangalore,560096,0,5
28-10-2025,Karnataka,Bangalore,560099,0,4
28-10-2025,Karnataka,Bangalore,560102,0,1
28-10-2025,Karnataka,Bangalore,562106,1,4
28-10-2025,Karnataka,Bangalore,562123,2,4
28-10-2025,Karnataka,Bangalore Rural,560087,1,1
28-10-2025,Karnataka,Bangalore Rural,561203,6,41
28-10-2025,Karnataka,Bangalore Rural,562130,0,1
28-10-2025,Karnataka,Belagavi,590005,2,1
28-10-2025,Karnataka,Belagavi,591106,0,4
28-10-2025,Karnataka,Belagavi,591108,0,4
28-10-2025,Karnataka,Belagavi,591117,2,3
28-10-2025,Karnataka,Belagavi,591123,1,8
28-10-2025,Karnataka,Belagavi,591153,0,1
28-10-2025,Karnataka,Belagavi,591217,1,3
28-10-2025,Karnataka,Belagavi,591222,0,3
28-10-2025,Karnataka,Belagavi,591223,1,1
28-10-2025,Karnataka,Belagavi,591237,1,6
28-10-2025,Karnataka,Belagavi,591238,0,1
28-10-2025,Karnataka,Belagavi,591246,0,1
28-10-2025,Karnataka,Belagavi,591263,0,1
28-10-2025,Karnataka,Belagavi,591287,0,1
28-10-2025,Karnataka,Belagavi,591303,2,1
28-10-2025,Karnataka,Belagavi,591305,0,1
28-10-2025,Karnataka,Belagavi,591310,0,6
28-10-2025,Karnataka,Belagavi,591315,0,2
28-10-2025,Karnataka,Belgaum,590014,3,7
28-10-2025,Karnataka,Belgaum,590016,1,12
28-10-2025,Karnataka,Belgaum,591112,0,10
28-10-2025,Karnataka,Belgaum,591114,0,14
28-10-2025,Karnataka,Belgaum,591115,1,6
28-10-2025,Karnataka,Belgaum,591124,0,7
28-10-2025,Karnataka,Belgaum,591125,3,4
28-10-2025,Karnataka,Belgaum,591127,0,5
28-10-2025,Karnataka,Belgaum,591136,0,4
28-10-2025,Karnataka,Belgaum,591147,0,2
28-10-2025,Karnataka,Belgaum,591215,0,6
28-10-2025,Karnataka,Belgaum,591224,1,12
28-10-2025,Karnataka,Belgaum,591226,1,4
28-10-2025,Karnataka,Belgaum,591230,0,1
28-10-2025,Karnataka,Belgaum,591231,0,1
28-10-2025,Karnataka,Belgaum,591233,2,3
28-10-2025,Karnataka,Belgaum,591235,0,6
28-10-2025,Karnataka,Belgaum,591240,2,5
28-10-2025,Karnataka,Belgaum,591244,0,4
28-10-2025,Karnataka,Belgaum,591310,0,4
28-10-2025,Karnataka,Belgaum,591312,1,10
28-10-2025,Karnataka,Belgaum,591315,0,1
28-10-2025,Karnataka,Belgaum,591317,2,11
28-10-2025,Karnataka,Belgaum,591340,0,2
28-10-2025,Karnataka,Bellary,583111,0,6
28-10-2025,Karnataka,Bellary,583117,0,4
28-10-2025,Karnataka,Bellary,583119,1,5
28-10-2025,Karnataka,Bellary,583122,0,1
28-10-2025,Karnataka,Bellary,583201,2,12
28-10-2025,Karnataka,Bellary,583218,1,4
28-10-2025,Karnataka,Bellary,583220,1,4
28-10-2025,Karnataka,Bengaluru,560008,1,6
28-10-2025,Karnataka,Bengaluru,560021,1,13
28-10-2025,Karnataka,Bengaluru,560023,2,8
28-10-2025,Karnataka,Bengaluru,560027,1,4
28-10-2025,Karnataka,Bengaluru,560030,1,9
28-10-2025,Karnataka,Bengaluru,560047,2,14
28-10-2025,Karnataka,Bengaluru,560054,1,13
28-10-2025,Karnataka,Bengaluru,560055,0,2
28-10-2025,Karnataka,Bengaluru,560057,1,8
28-10-2025,Karnataka,Bengaluru,560067,4,21
28-10-2025,Karnataka,Bengaluru,560069,0,1
28-10-2025,Karnataka,Bengaluru,560072,1,10
28-10-2025,Karnataka,Bengaluru,560073,2,22
28-10-2025,Karnataka,Bengaluru,560074,0,3
28-10-2025,Karnataka,Bengaluru,560076,4,37
28-10-2025,Karnataka,Bengaluru,560087,5,20
28-10-2025,Karnataka,Bengaluru,560096,0,11
28-10-2025,Karnataka,Bengaluru,560097,2,32
28-10-2025,Karnataka,Bengaluru,560098,5,12
28-10-2025,Karnataka,Bengaluru,560113,0,1
28-10-2025,Karnataka,Bengaluru South,562117,1,5
28-10-2025,Karnataka,Bengaluru South,562120,1,6
28-10-2025,Karnataka,Bengaluru South,562159,2,2
28-10-2025,Karnataka,Bidar,585330,3,11
28-10-2025,Karnataka,Bidar,585353,0,4
28-10-2025,Karnataka,Bidar,585402,1,14
28-10-2025,Karnataka,Bidar,585417,1,9
28-10-2025,Karnataka,Bidar,585436,2,4
28-10-2025,Karnataka,Bijapur,586205,1,3
28-10-2025,Karnataka,Bijapur,586207,0,2
28-10-2025,Karnataka,Bijapur,586214,1,4
28-10-2025,Karnataka,Chamarajanagar,571440,1,1
28-10-2025,Karnataka,Chamrajanagar,571111,0,7
28-10-2025,Karnataka,Chamrajanagar,571115,2,2
28-10-2025,Karnataka,Chamrajanagar,571316,0,2
28-10-2025,Karnataka,Chamrajnagar,571127,0,1
28-10-2025,Karnataka,Chamrajnagar,571444,1,1
28-10-2025,Karnataka,Chickmagalur,577101,0,5
28-10-2025,Karnataka,Chickmagalur,577117,0,1
28-10-2025,Karnataka,Chickmagalur,577118,0,1
28-10-2025,Karnataka,Chickmagalur,577125,0,1
28-10-2025,Karnataka,Chickmagalur,577129,0,4
28-10-2025,Karnataka,Chickmagalur,577133,0,3
28-10-2025,Karnataka,Chickmagalur,577134,1,1
28-10-2025,Karnataka,Chickmagalur,577144,1,6
28-10-2025,Karnataka,Chickmagalur,577175,1,1
28-10-2025,Karnataka,Chickmagalur,577228,0,5
28-10-2025,Karnataka,Chickmagalur,577548,1,15
28-10-2025,Karnataka,Chickmagalur,577550,0,2
28-10-2025,Karnataka,Chikkaballapur,561213,2,9
28-10-2025,Karnataka,Chikkaballapur,562104,2,10
15-09-2025,Karnataka,Chamrajanagar,571444,1,7
15-09-2025,Karnataka,Chamrajanagar,571457,0,2
15-09-2025,Karnataka,Chickmagalur,577113,0,6
15-09-2025,Karnataka,Chickmagalur,577123,0,2
15-09-2025,Karnataka,Chickmagalur,577130,1,3
15-09-2025,Karnataka,Chickmagalur,577132,0,3
15-09-2025,Karnataka,Chickmagalur,577136,0,3
15-09-2025,Karnataka,Chickmagalur,577139,0,2
15-09-2025,Karnataka,Chickmagalur,577140,0,1
15-09-2025,Karnataka,Chickmagalur,577145,0,1
15-09-2025,Karnataka,Chickmagalur,577175,0,2
15-09-2025,Karnataka,Chikkaballapur,561206,0,6
15-09-2025,Karnataka,Chikkaballapur,561207,3,35
15-09-2025,Karnataka,Chikkaballapur,561228,0,5
15-09-2025,Karnataka,Chikkaballapur,563125,3,39
15-09-2025,Karnataka,Chikkaballapur,563146,1,7
15-09-2025,Karnataka,Chikkaballapur,563159,0,5
15-09-2025,Karnataka,Chikkamagaluru,577112,0,5
15-09-2025,Karnataka,Chikkamagaluru,577117,0,1
15-09-2025,Karnataka,Chikkamagaluru,577128,0,1
15-09-2025,Karnataka,Chikmagalur,577101,1,4
15-09-2025,Karnataka,Chikmagalur,577102,0,2
15-09-2025,Karnataka,Chikmagalur,577228,1,2
15-09-2025,Karnataka,Chitradurga,572143,0,1
15-09-2025,Karnataka,Chitradurga,577518,0,1
15-09-2025,Karnataka,Chitradurga,577519,2,10
15-09-2025,Karnataka,Chitradurga,577522,2,28
15-09-2025,Karnataka,Chitradurga,577524,0,4
15-09-2025,Karnataka,Chitradurga,577529,1,20
15-09-2025,Karnataka,Chitradurga,577533,2,8
15-09-2025,Karnataka,Chitradurga,577535,2,12
15-09-2025,Karnataka,Chitradurga,577539,0,10
15-09-2025,Karnataka,Chitradurga,577598,2,22
15-09-2025,Karnataka,Dakshina Kannada,574145,1,2
15-09-2025,Karnataka,Dakshina Kannada,574153,1,6
15-09-2025,Karnataka,Dakshina Kannada,574162,0,3
15-09-2025,Karnataka,Dakshina Kannada,574203,0,2
15-09-2025,Karnataka,Dakshina Kannada,574210,0,6
15-09-2025,Karnataka,Dakshina Kannada,574216,0,3
15-09-2025,Karnataka,Dakshina Kannada,574224,1,11
15-09-2025,Karnataka,Dakshina Kannada,574241,0,9
15-09-2025,Karnataka,Dakshina Kannada,574259,0,4
